Estado,Capital,Região metropolitana,Semana do mês,Mês,Situação do domícilio,Tipo da área,Idade,Sexo,Raça,Escolaridade,Sintoma: Febre,Sintoma:Tosse,Sintoma:Dor de garganta,Sintoma:Difilcudade de respiração,Sintoma:Dor de cabeça,Sintoma:Dor no peito,Sintoma:Náusea,Sintoma:Nariz entupido,Sintoma:Fadiga,Sintoma:Dor nos olhos,Sintoma:Perda de olfato,Sintoma:Dor muscular,Sintoma:Diárreia,Compareceu estabelecimento,Foi sedado/entubado,Plano de saúde,Resulado do exame,Medida de restrição,Trabalhou remotamente,Recebeu auxílio
-0.0014190356597621144,-0.006237135536998435,-0.00724355882692903,-0.00493830804729737,-0.0069932628595864,-0.010635078148089554,-0.017968964577388315,-0.008877245721560898,-0.0015224602730767771,0.0038643870387733304,0.002542433035946546,0.9500472833164941,1.0,0.9514289600457501,0.9485491233890714,0.9307071040090625,0.9456991010946938,0.9412725638388247,0.9409747236471262,0.9417710447275589,0.8129814150720186,0.8187395728821667,0.8268649278617292,0.8138211220260967,0.1439625404398032,0.10491249728301733,0.31107471317342034,-0.03528713306758657,0.3110378500366761,-0.001496228468132335,0.0013917574913475295
-0.0002457030052895085,-0.005032264330828591,-0.006091653836195518,-0.005102189417422066,-0.008294834296883338,-0.01050006966342878,-0.018513204961584574,-0.004822470594845919,-0.003630239964579348,0.0037044430839835627,-0.001754752892627119,0.9524998290547563,0.9514289600457501,1.0,0.9570054858089716,0.9396835815182688,0.9546983990711713,0.950575944811074,0.9421938898882779,0.9490700402021294,0.8231882615733829,0.8278311732932505,0.8351779752562982,0.8238187091055196,0.1424844489547076,0.003919889949226135,0.31301393359719887,-0.03882166543261967,0.3164430462079378,-0.0013274615305836944,0.002374302468820319
-0.002078454931708768,-0.006510707363431623,-0.009021224829242024,-0.005172994188644235,-0.007015148831180478,-0.011026862212021236,-0.01890909233047541,-0.008025357848732225,-0.0015132955193875967,0.004440178438681454,0.001607574022761196,0.9583951549507542,0.9485491233890714,0.9570054858089716,1.0,0.9449390947438566,0.9777577195573149,0.9717897424832967,0.9466848293217298,0.9675362543926521,0.8471894650295263,0.8516511429430333,0.8529299503307538,0.847386046471482,0.17383592686269872,0.11616967178322571,0.31994701867397685,-0.011339753392746324,0.32276395030984506,-0.00028384344835837114,0.0006608353934424493
-0.00224737331226375,-0.006809341356402278,-0.009556278334013546,-0.004776879297398233,-0.004331482597937511,-0.009701303870442591,-0.016660837228151655,-0.013899428335772698,-0.00952455962651633,0.004262348000392285,-0.006303782527548099,0.9379432939829927,0.9307071040090625,0.9396835815182688,0.9449390947438566,1.0,0.9449336863584431,0.9430587591751369,0.9324997934005927,0.9445403262622327,0.815359801966455,0.8194161323166844,0.8332048208573293,0.814577406197104,0.07817407970052596,0.011998138929513158,0.3091078485890779,-0.03438491691934385,0.3115216316495237,0.007064475269729285,0.0013837552719780661
-0.0009080131810361198,-0.004749098605249504,-0.007668474593627182,-0.004817572751750346,-0.0070136814076742875,-0.012180121502600269,-0.019596944716386375,-0.007639562258656927,-0.001015231301614441,0.004157156679876827,0.0023653411213804348,0.9576147230606601,0.9456991010946938,0.9546983990711713,0.9777577195573149,0.9449336863584431,1.0,0.9763378383381088,0.9480390068297324,0.9690634229502676,0.8525359735247148,0.8552822253974537,0.8572469704607463,0.8522152550812432,0.1462563438861979,0.024875983074155155,0.3192762515689076,-0.010308999230064196,0.3247263483120041,-0.0022734536617886555,0.0012879733671903296
-0.001412554449140853,-0.005753070247412439,-0.008284320242980711,-0.005031459335214769,-0.007576830145523075,-0.011622763574621837,-0.019448984897418236,-0.006534812077901126,-0.002465806671382385,0.004679704162834778,0.0014960662709904509,0.9552611012555641,0.9412725638388247,0.950575944811074,0.9717897424832967,0.9430587591751369,0.9763378383381088,1.0,0.9482918537463835,0.9693614926198508,0.8520315340998378,0.8551488896594551,0.8565080472899099,0.8545858338954361,0.13560664200480493,0.007056705293887798,0.3189786163614031,-0.013947428443315485,0.32347112941340633,-0.00010633850772314467,0.0008072422456326436
-0.0012220018560659476,-0.006469618222128511,-0.007494428921624939,-0.004961840905485863,-0.006131416910313092,-0.010818691649915838,-0.018184687363314536,-0.0038105824588917456,-0.002763111976135996,0.004639622602725972,0.0005206542581006489,0.9368934000888665,0.9409747236471262,0.9421938898882779,0.9466848293217298,0.9324997934005927,0.9480390068297324,0.9482918537463835,1.0,0.9481568485251468,0.8222636563897271,0.8268460211853845,0.8334587073568376,0.8218814981556133,0.014956503204289555,0.015982573465069982,0.31106035044295033,-0.04295719001466829,0.3112689762047597,0.003385466098175272,0.0025278122534283572
-0.0024368508947962796,-0.005959899193401123,-0.008184301290769466,-0.004969573787691977,-0.007041902887488595,-0.009652961837567845,-0.016523808683262347,-0.012291316238803888,-0.0027409918259790533,0.005513322633211428,-0.001031726158156479,0.9514066526561723,0.9417710447275589,0.9490700402021294,0.9675362543926521,0.9445403262622327,0.9690634229502676,0.9693614926198508,0.9481568485251468,1.0,0.8450712925690084,0.848622815741442,0.8586690853199422,0.8432778642331759,0.1676097786433252,0.02535816253850078,0.31693398895688546,-0.013072321204843203,0.3184357581721484,0.0027185910904763246,-0.0006342659515300306
-0.0013893445442105835,-0.004670093517043913,-0.005060391729754259,-0.005605041413951513,-0.005904930726020183,-0.013065599907961505,-0.02022827411316584,-0.007733202520480192,-0.0008213129217611799,0.004327355594067175,0.0020970323827189602,0.8166582808071234,0.8129814150720186,0.8231882615733829,0.8471894650295263,0.815359801966455,0.8525359735247148,0.8520315340998378,0.8222636563897271,0.8450712925690084,1.0,0.9546095279478207,0.929050429534439,0.9383209588899294,-0.012013693928520875,0.026425382050683968,0.27918347561970647,0.003491330538925328,0.28592559577401727,-0.003100894428246205,-1.0952306329670915e-05
-0.002212772871351942,-0.005429417399979374,-0.006311515925811268,-0.005740579322885889,-0.006284416674640153,-0.012169918690860728,-0.01937370962437252,-0.007140364260434294,-0.0010139050928951892,0.004604758477719326,0.001150973128315435,0.8252491290925448,0.8187395728821667,0.8278311732932505,0.8516511429430333,0.8194161323166844,0.8552822253974537,0.8551488896594551,0.8268460211853845,0.848622815741442,0.9546095279478207,1.0,0.9296746987432948,0.9397279959352669,0.024394707853892188,0.030164456343140193,0.2806736044516895,0.01732307496260685,0.2857322056035866,-0.003586993565148809,-0.0002113688003879594
-0.003438427419455293,-0.006489276747970126,-0.008248968570440458,-0.00550097831301545,-0.005843134079464209,-0.012044842039723003,-0.019513234580689844,-0.015287156173503777,-0.002733693443927092,0.0041908740168003595,0.0007645971935756127,0.8320036964479347,0.8268649278617292,0.8351779752562982,0.8529299503307538,0.8332048208573293,0.8572469704607463,0.8565080472899099,0.8334587073568376,0.8586690853199422,0.929050429534439,0.9296746987432948,1.0,0.9289688859689634,0.035347810522922865,0.021799009495635516,0.28006433130601316,-0.007946100537576621,0.28387253681916824,-0.0045596052344621775,-0.0012919550978288843
-0.0015864208003512576,-0.005065461491788176,-0.005673266221156311,-0.005494348574929676,-0.006270943450663937,-0.012767557758877342,-0.020146210541193657,-0.00590361799853175,-0.0006841585717045928,0.004806485146944809,0.0023860277430592233,0.820176422717751,0.8138211220260967,0.8238187091055196,0.847386046471482,0.814577406197104,0.8522152550812432,0.8545858338954361,0.8218814981556133,0.8432778642331759,0.9383209588899294,0.9397279959352669,0.9289688859689634,1.0,-0.005420366315926222,0.02311890348602545,0.2808649136988999,-0.006948583257184115,0.28586093905970406,-0.0035240513877276202,-0.00016478389963590405
-0.04808053020676559,-0.02401321304945023,-0.03809739977436804,-0.019610721514059896,-0.03641709837722834,0.05043443154525631,0.019623332729032564,0.03154654980667624,-0.011378961531759659,0.011421898798747315,-0.041967709046093794,0.29173776144268165,0.1439625404398032,0.1424844489547076,0.17383592686269872,0.07817407970052596,0.1462563438861979,0.13560664200480493,0.014956503204289555,0.1676097786433252,-0.012013693928520875,0.024394707853892188,0.035347810522922865,-0.005420366315926222,1.0,,0.07061542768181234,-0.08029096417151449,-0.08968392282346022,0.011952167207638332,-0.042309998738754497
-0.04635614990579166,-0.094298895377035,-0.09011360167787005,0.04482507518855215,0.06002615922304768,-0.008171342510030787,-0.0037667327701476033,-0.07118715294232283,-0.055627601609969476,-0.012795511327950905,0.03089198427177655,0.06804298344953921,0.10491249728301733,0.003919889949226135,0.11616967178322571,0.011998138929513158,0.024875983074155155,0.007056705293887798,0.015982573465069982,0.02535816253850078,0.026425382050683968,0.030164456343140193,0.021799009495635516,0.02311890348602545,,1.0,-0.08605435171271428,0.13298638511194127,-0.07680553375190287,,0.053544714786833085
-0.13101844605727006,-0.12484478555929497,-0.10720148870926598,-0.0026093132398909463,-0.009529810525777381,0.1491178348769216,0.14132033480692194,-0.050914421793462124,-0.014539089721521235,0.14564058855562728,-0.22251486238853208,0.31720015112619754,0.31107471317342034,0.31301393359719887,0.31994701867397685,0.3091078485890779,0.3192762515689076,0.3189786163614031,0.31106035044295033,0.31693398895688546,0.27918347561970647,0.2806736044516895,0.28006433130601316,0.2808649136988999,0.07061542768181234,-0.08605435171271428,1.0,-0.0035228549977877285,0.1813852701283266,0.39197256100038763,-0.23107508761936021
0.015275265666318127,0.0318498288171694,0.005354531775315066,0.006244945378420695,-0.0012282517492525503,0.008591124526687451,0.008550730875268713,-0.00709723039140148,0.011545799751419105,-0.023387021239768865,-0.01848440344629858,-0.015915272094917773,-0.03528713306758657,-0.03882166543261967,-0.011339753392746324,-0.03438491691934385,-0.010308999230064196,-0.013947428443315485,-0.04295719001466829,-0.013072321204843203,0.003491330538925328,0.01732307496260685,-0.007946100537576621,-0.006948583257184115,-0.08029096417151449,0.13298638511194127,-0.0035228549977877285,1.0,0.02308513305897061,0.007202985166978176,0.002180903982636252
0.0018080744123455711,0.02571669280579589,0.014996339014323803,-0.014739928807032069,-0.07759262718565817,0.04406978832804714,0.0019847593095909753,-0.05786745336625882,0.0852767517797509,-0.003592319128474738,-0.24724066996294064,0.31762918121892897,0.3110378500366761,0.3164430462079378,0.32276395030984506,0.3115216316495237,0.3247263483120041,0.32347112941340633,0.3112689762047597,0.3184357581721484,0.28592559577401727,0.2857322056035866,0.28387253681916824,0.28586093905970406,-0.08968392282346022,-0.07680553375190287,0.1813852701283266,0.02308513305897061,1.0,-0.2519225134144932,-0.0099550477153918
-0.17795127136235603,-0.22947762377160363,-0.14346662993425113,0.005346536602417297,0.011516818902330871,0.21936631270255738,0.23181061149617507,-0.030002895971887586,-0.3649442997253924,0.21486999040410543,-0.6938429321514914,-0.003130416350591865,-0.001496228468132335,-0.0013274615305836944,-0.00028384344835837114,0.007064475269729285,-0.0022734536617886555,-0.00010633850772314467,0.003385466098175272,0.0027185910904763246,-0.003100894428246205,-0.003586993565148809,-0.0045596052344621775,-0.0035240513877276202,0.011952167207638332,,0.39197256100038763,0.007202985166978176,-0.2519225134144932,1.0,-0.4339764210660069
0.18853972749303538,0.1527448500884601,0.1487512338754736,-0.0007893245291986528,0.025903938092425204,-0.12735909698459819,-0.06823408290918548,0.20760727002581922,0.00904333021749258,-0.17267942050629484,0.1851157113717615,0.0024804755783003948,0.0013917574913475295,0.002374302468820319,0.0006608353934424493,0.0013837552719780661,0.0012879733671903296,0.0008072422456326436,0.0025278122534283572,-0.0006342659515300306,-1.0952306329670915e-05,-0.0002113688003879594,-0.0012919550978288843,-0.00016478389963590405,-0.042309998738754497,0.053544714786833085,-0.23107508761936021,0.002180903982636252,-0.0099550477153918,-0.4339764210660069,1.0
